text,label
sprint nextel close to sealing merger sprint corp and nextel communications have tentatively agreed on key terms in a us billion billion merger deal that would create a giant mobile phone carrier with nearly million subscribers,two
cnn chooses excbs official as its us chief cnn appointed jonathan klein who used to be the no executive at cbs news as president of its domestic network,two
nintendo operating profit up percent reuters reuters japanese video game maker nintendo coltd reported a percent rise in operating profit for thefirst half on thursday and raised its sales target for a newkeenly awaited portable game player,three
fannie mae in deal to hike capital reuters reuters embattled mortgage finance companyfannie mae agreed to keep billions of dollars more cashon hand while it corrects accounting problems its governmentregulator said on monday,two
australia s howard to campaign on record latham pledges change australians will go to the polls on oct with prime minister john howard campaigning for a fourth term on his record of economic management low interest rates and national security,zero
clemson south carolina players suspended for fight six clemson players and six south carolina players were suspended one game by their conferences on monday for participating in a brawl during a game between the instate rivals on nov,one
daimlerchrysler operating profit rises frankfurt reuters daimlerchryslers lta href targetstocksquickinfofullquotegtdcxgndeltagt thirdquarter operating profit rose percent just below analyst expectations as gains at us arm chrysler helped offset weaker earnings at premium carmaker mercedes,two
dulko reaches quarters sugiyama rubin bounced in bali openers bali indonesia sports network seventhseeded argentine gisela dulko moved into the quarterfinals while thirdseeded japanese ai sugiyama and bali runnerup chanda rubin were a pair of openinground losers wednesday at the wismilak,one
bush cheney concede iraq had no wmds washington president bush and his vice president conceded thursday in the clearest terms yet that saddam hussein had no weapons of mass destruction even as they tried to shift the iraq war debate to a new issue whether the invasion was justified because saddam was abusing a un oilforfood program,zero
pirates release pitcher nelson figueroa ap ap the pirates unconditionally released righthanded pitcher nelson figueroa on tuesday,one
motorola releases razr phone via cingular ap ap motorola inc announced the us release tuesday of its razr v the ultrathin cell phone that it has promoted heavily as the star of its portfolio of new handsets,three
pm arrives for apec summit amid noisy protests touching down in a city rocked by large noisy protests prime minister paul martin has arrived in santiago chile for this year s summit of apec leaders,zero
dark arts of spin evident in phoney war for abbey the phoney war over the fate of abbey grinds on along the way on all sides it is producing its predictable crop of knowing winks and destabilising nudges,two
angry putin rules out chechen talks as crowds rally beslan russia reuters russian president vladimir putin rejected any dialogue with chechen separatists blamed for at least deaths in the school hostage siege as hundreds of thousands joined rallies against terrorism,zero
interstate bakeries files for bankruptcy new york reuters interstate bakeries corp filed for bankruptcy on wednesday after struggling with more than billion in debt and weak demand for bread products amid the popularity of lowcarbohydrate diets,two
content management systems and seo a powerful mix content management systems and seo a powerful mixsearch engine optimization revolves around providing useful unique content on your website and making sure that search engines can find and understand it easily organic seo as it is called puts emphasis on optimizing hundreds of keyword rich content pages as spiderbait,three
big lead for washington as angelos blocks home the montreal expos appear to be heading to a new home in washington but the most pressing concern is the negotiation to compensate orioles owner peter angelos,one
juventus real madrid win matches ap ap pavel nedved scored the winner as juventus edged bayern munich in the first meeting between the two storied clubs maintaining its perfect record in the champions league,one
united stuns metrostars earnie stewart and alecko eskandarian score as dc united defeats the metrostars on saturday night taking a commanding lead in their firstround playoff series,one
accreditation team criticizes u of ill ap ap a panel from the association that accredits the university of illinois chastised the school wednesday for failing to resolve the longstanding controversy over its american indian mascot which supporters argue is an honored tradition and others say is racially offensive,one
a big beat for cardiodynamics the medical device maker receives fda clearance for new heart monitoring technology,two
new zealand court rejects air nzqantas alliance update new zealand s high court rejected a proposed alliance between air new zealand ltd the nation s largest airline and australia s qantas airways ltd,two
home loan fraud grows the fbi has fielded almost twice as many complaints from mortgage lenders so far this year as it did for all of the bureau reported friday,two
a space race to change the world usa today more than eight years ago a new space race began with the announcement of the x prize competition based on prizes that inspired the development of aviation in the early th century the x prize was started to encourage private space travel through a competition to build the first reusable spacecraft,three
altria considers breakup altria group inc the parent company of cigarette maker philip morris and kraft foods inc may split into three separate units to improve shareholder value according to chief executive louis camilleri,two
gaza strip mortar attack injures israeli soldiers update a mortar attack on an israeli military post in the southern gaza strip injured soldiers the israel defense forces said israeli troops hours later raided the khan younis refugee camp the haaretz newspaper reported,zero
sampanis stripped of bronze greek weightlifter leonidas sampanis is stripped of his bronze medal after testing positive for drugs,one
docomo motorola partner on g phone us and japanese mobilephone giants motorola and docomo are teaming up to develop a foma handset that runs on gsmgprs networks the thirdgeneration device will allow japanese business users,three
for grandpa fulham fans would have been singing the late elvis hit the wonder of you to their player elvis hammond if not for frank lampard spoiling the party with his dedication to his late grandfather,one
mercenaries coup trial begins the trial of men accused of plotting to topple equatorial guineas president opens in malabo on monday,zero
gates ballmers pay hold at about paychecks stay the same for the top two but compensation changes for other microsoft workers as stock grants replace options,three
auteur zhang ready for athens surprise show quotthe world gave me eight minutes and i will give the world a surprise quot said chinese director zhang yimou who is gearing up for a show at the closing ceremony of the athens olympics,one
the flying elvises not by decree but by unanimous approval the yankees moved on yesterday all but ignoring the postseason position they had just secured,one
jpl team visits nasa shuttle program when congress passed the billion spending bill last weekend it allotted billion for nasa including nearly full funding of projects related to the president s vision for space exploration,three
amd sheds light on dualcore plans upcoming opteron chips will occupy the same space as singlecore models,three
os stuff devil rays javy lopez drives in four runs daniel cabrera becomes the first rookie to win games this season and the orioles hold tampa bay to two hits in an victory wednesday night,one
fda prompts pfizer to yank viagra ads the fda thinks those quotwild thing quot ads for viagra need to be domesticated the ads feature a balding middleage man with a beautiful blond woman and a voiceover asking quotremember that guy who used to be called wild thing,three
danforth want to spend time with my wife us ambassador to the united nations john danforth wants to return to private life when president george w bush begins his second term,zero
sap touts netweaver enhancements sap is rolling out a new set of java and business intelligence enhancements to its netweaver middleware and integration stack,three
it may have been the last title but it was hardly the best decades of derisive chants combined with the nations obsession with the date make it natural to believe was the highwater mark for the red sox team that won five of the first world series,one
australians head to indonesia australians are continuing to pack their bags and head to indonesia for christmas despite warnings terrorists are planning a bomb attack in the country,zero
canada confirms second mad cow case reuters reuters a final laboratory test hasconfirmed an alberta dairy cow had mad cow disease the secondcase canada has found in its herd an industry source briefedby veterinary officials said on sunday,two
senate moves forward with corporate tax cuts after a daylong attempt to delay action the senate moved forward sunday with debate on a billion corporate tax cut package,two
odds and ends when hunter jim mick went into the forest to bag himself a deer he never expected to come out emptyhanded and badly bruised the yearold bowhunter was treated for injuries,one
nec blade server bundles linux ziff davis ziff davis nec solutions america is shipping a version of its blade server bundled with a faulttolerant version of linux,three
queen visits berlin war graves to the british it was a war cemetery to the villagers of stahnsdorf in the former east germany its annual remembrance day service was their window to freedom,zero
haft signed document affirming brides control the dc retail and real estate magnate amended his will two weeks before his death to give his new wife control over the bulk of his million estate and shut his three children out of any inheritance,two
unlikely visionary behind race to space ap ap spaceshipone visionary peter diamandis wasnt thinking about history as he stood in the mojave desert and watched a small shuttlecockshaped craft glide back to earth having nudged the edge of space he just thought it looked beautiful,three
unlike apes humans were born to run study says there s a new storm in the ranks of anthropologists who try to understand the long and puzzling history of human evolution by studying fossil evidence from millions of years ago,three
australia resume chase australia have just resumed their chase of new zealand s firstinnings total of in the first test in brisbane the australians ended day two on with damien martyn and michael clarke at the crease,one
crude oil prices fall slightly on better crude supplies crude oil prices fell slightly friday ending lower this week as worries about low winter fuel inventories dissipated amid rising oil stockpiles,two
stocks drift down in ultralight volume new york reuters us stocks slid lower in ultralight volume on monday as security concerns surrounding the republican convention in new york kept investors on the sidelines,two
hp others bolster future storage storage vendors hewlettpackard cisco emc and microsoft are trumpeting new products this week that foreshadow the near future of storage,three
electronic arts signs exclusive nfl license electronic arts announced today that it has signed a fiveyear exclusive licensing deal with the national football league and the nfl players association giving ea the exclusive rights to the nfl teams stadiums and players for use in its football,one
carrol arsenal game is huge goalkeeper roy carroll has admitted that manchester united cannot afford to drop points in their clash against the premiership champions arsenal at old trafford on sunday,one
irs asks about tips at chili s brinker international inc which operates the chili s restaurant chain said monday it received an inquiry from the internal revenue service regarding the company s share of taxes on,two
ibm seeks another sco dismissal the current motion is in addition to the request for a summary judgment ibm has been seeking since early july if the initial request is granted it could bring the case to a close without trial although summary judgment arguments,three
off to a fast start call it a fluke or the upset of the week or whatever you want fresno states players and coaches dont think of it that way,one
amd et chartered signent des contrats d approvisionnement et de ltbgtltbgt sunnyvale calif and singaporebusiness wire novembre chartered adopte la fabrication de prcision automatise d amd et prvoit de fabriquer des processeurs amd en,three
spy imagery agency watching americans in the name of homeland security americas spy imagery agency is keeping a close eye close to home its watching america since the sept attacks about employees of a littleknown branch of the defense department called the national geospatialintelligence agency have focused on observing whats going on in the united states,three
at ampt unveis the ogo a dedicate messaging device ogo is the first wireless messaging device to provide instant messaging im and email from all three leading providers aol msn and yahoo,three
sunmicrosoft work might leave standards rift san francisco as sun microsystems inc and microsoft corp ready an early december unveiling of the first step in their highly publicized technology collaboration industry observers are questioning whether the former foes will fail to address industry standards particularly the work being done by the sunbacked liberty alliance consortiumltpgtadvertisementltpgtltpgtltimg src width height bordergtlta href datacomm white paperltagtltbrgtfind out how crate barrel expects to save by moving to voip compared to a traditional pbxltpgt,three
us oil eases after holiday wary of winter us oil prices were slightly softer on monday after a fourday break but the threat of a cold winter stretching persistently low global heating oil inventories kept the market within sight of a barrel,two
michael harrison s outlook an elephant that crosby doesn t need ltbgtltbgt dday is looming for james crosby whether it is this week or next the chief executive of hbos does not have very long left to decide whether to launch a counterbid for abbey national,two
top cards underachieving the powerful st louis trio of albert pujols scott rolen and jim edmonds is for with one rbi in the series and with runners on base they are for,one
saint liam spirited winner of clark handicap heavily favored saint liam repelled the challenges of perfect drift and seek gold in the stretch and pulled away to victory in the clark handicap gr,one
gm boosts incentives on models after slow sales last month general motors increases rebates on modelyear cars and trucks new york cnnmoney after a drop in sales last month general motors wednesday announced increased cash incentives on model year cars and trucks,two
africas woes make it haven for terrorists blair addis ababa reuters poverty and conflict in africa have made it a refuge for terrorists british prime minister tony blair said on thursday at a summit in ethiopia he hopes will turn the continents problems into a global priority,zero
opec seen wary on big oil quotas increase vienna reuters opec may resist calls to raise oil output quotas much if at all when it meets this week for fear of turning a decline from record prices into a rout,two
black friday sets tone for retail season if youre reading this congratulations you have survived black friday the retail worlds nickname for the day after thanksgiving,two
research in motion profit sales soar in second quarter research in motion ltd added a record new blackberry subscribers in its second quarter and saw revenue and profit skyrocket but that wasn t enough to keep some investors and analysts happy,two
in past tsunamis tantalizing clues to future ones undersea quakes are inevitable the questions are where and when and the recent catastrophe may provide clues,three
sears to double store sites here sears roebuck amp co said yesterday it will double the number of stores it operates in san diego county by acquiring five kmart locations and converting them to sears units over the next months,two
specter opponents press senate leaders ap ap sen arlen specter is working the phones and embarking on a media blitz in an attempt to cement his standing as future chairman of the senate judiciary committee in the face of demands from conservatives that he be passed over,zero
battle between oracle and peoplesoft shifts to delaware court oracle will try to prove that peoplesofts directors acted irresponsibly in rejecting oracles billion tender offer,two
paul domowitch birds suddenly careless with ball landover md eagles offensive coordinator brad childress continually preaches the importance of quothaving respect for the football and his players have done an impressive job of practicing what childress preaches,one
spain says last oil sucked out of prestige tanker reuters reuters the last few tons of sticky toxic fueloil have been sucked out of the wreck of the prestige tankerspain said on friday almost two years after the ship went downin the countrys worst environmental disaster,three
frisk is the latest victim at romes modern coliseum rome september referee anders frisk was relieved to say arrivederci after wednesdays abandoned champions league match between as roma and dynamo kiev in which he was injured by an object thrown from the stadium stands,one
terrorist attack pumps up oil prices oil prices rose off threemonth lows yesterday after an attack on the us consulate in saudi arabia and reports of an opec pledge to raise its minimum price target,two
twolves olowokandi suspended second game ap ap minnesota timberwolves center michael olowokandi was suspended by the team for a second game friday night one day after police used a stun gun to subdue him when he refused to leave a club,one
for oracle one obstacle removed but many await oracle corp can celebrate a ruling by a us judge that it can take over archrival peoplesoft inc but analysts say the world s second biggest software maker has a battery of other barriers to overcome before a deal is clinched,two
auditors get poor grade big four accounting firms made several major errors last year regulator says in first report new york reuters the nation s four biggest accounting firms didn t get very good grades for auditing their,two
mbeki to goahead with ivory coast visit president thabo mbeki is to visit the ivory coast today the presidency and department of foreign affairs said in a joint statement,zero
mariucci builds a team close to home teve mariucci coaching in the state of his birth is an optimist who still leaves tickets at ford field for his parents his detroit lions one of the surprise teams in the national football,one
novell counters microsofts linux facts with truth in a battle of dueling memos and emails novell ceo jack messman and microsoft ceo steve ballmer are each touting their own software and criticizing the competition,three
oracle puts pressure on microsoft the vendor brings its ebusiness suite to north america to go against microsoft s erp software by laurie sullivan with the first phase of the highprofile peoplesoft inc,three
netapp updates data ontap software november computerworld network appliance inc today brought out the latest version of its data ontap software which it said creates a grid storage architecture on its appliances by creating an,three
study israel still responsible for gaza ap ap even if israel withdraws from the gaza strip it will still be considered the occupying power under international law and as such responsible for the crowded territory according to an internal israeli government assessment obtained by the associated press,zero
new ipod soon apple to hold special event on october th apple computer today sent out an invitation to press outlets to attend a special event next week steve jobs bono and the edge invite you to a special event,three
symantec updates home and smalloffice security products the updates are designed to protect against networkscanning worms and keep phishing attacks at bay,three
lawmakers optimistic on spy agency overhaul reuters reuters key lawmakers said on tuesday theywere optimistic of quick approval by congress for reforms ofthe us intelligence services including a powerful newdirector despite disputes between the senate and the house ofrepresentatives,zero
eu us brace for turbulence at boeingairbus talks brussels the united states wants europe to end all future government support for boeing s archrival in commercial planemaking airbus industrie or face legal action a senior official said,two
moldovan summertime love under a lime tree sets european hips swinging afp afp europes youth has been singing in romanian this summer thanks to a moldovan boys band that has swept to the top of the charts across the continent,zero
islamabad backs kofi annan islamabad pakistan has lent its full support to united nations secretary general kofi annan and wishes to see him complete his remaining tenure in office,zero
finnish line they dont feel pressure the focus here the last couple of days has been on the health of canada goalie martin brodeur and whether his jammed left wrist would be healed enough for him to suit up tonight at the air canada centre for the world cup of hockey championship game against finland,one
pfizer to take mln asbestos charge new york reuters pfizer inc lta href targetstocksquickinfofullquotegtpfenltagt on friday said it would take a thirdquarter pretax charge of million for a settlement with plaintiffs who allege they were harmed by products containing asbestos and other minerals once sold by a pfizer subsidiary,two
dashing performances athens well have to wait until the lab reports come back this is the modern era of track and field after all when it can take four years for olympic results to become final right jerome young but when the last baton crossed the line here last night the us team had turned in a heck of a meet,one
tennis player earns card for australasian tour melbourne australia if former australian davis cup player scott draper has an early exit from next month s australian open tennis championships he can always put away his racket and pull out the golf clubs,one
ontario police forces set to take part in anniversary ceremonies canadian press canadian press toronto cp about members of the toronto police services left for new york city thursday to take part in upcoming ceremonies marking the third anniversary of the terrorist attacks of september,zero
sick arafat leaves for treatment in paris ramallah west bank palestinian leader yasser arafat left the west bank early friday in a jordanian military helicopter on his way to receive treatment in paris for an ailment that has left him haggard and weak,zero
greenspan tells g us outlook favourablesource the outlook for the us economy in the coming quarters is favourable despite a continued fall in personal savings us federal reserve chairman alan greenspan was quoted as saying on saturday,two
bush urges world to unite with iraq united nations sept president bush defending his decision to invade iraq urged a vast assembly of world leaders tuesday to stand united with the country s struggling government and said the,zero
kenya s kirui wins world halfmarathon new delhi kenya s paul kirui won the world halfmarathon sunday and china s sun ying jie took the women s race the yearold kirui finished in hour minutes seconds beating tanzania s fabiano joseph by seconds,one
honda to build suv in ohio honda of america manufacturing inc said tuesday that it will build a new acura sport utility vehicle in ohio production on the new model for honda s luxury marquee acura brand will begin in,two
hungary to remove troops in a blow to the us effort to hold the iraq multinational forces together hungary announced yesterday that it will withdraw its noncombat troops by the end of march,zero
pixar falls percent before bell new york reuters shares of pixar animation studios inc lta href targetstocksquickinfofullquotegtpixroltagt fell percent before the bell on wednesday after it said it would postpone the theatrical release of its animated feature cars to june from november,two
hurricane ivan closes in on grand cayman cuba braces hurricane ivan lost some strength as it hit the cayman islands and cuba but was still capable of causing tremendous damage,zero
microsoft won t give sp security fixes to older browsers quotthe most secure version of windows today is windows xp with sp quot microsoft explained in a statement it issued quotwe recommend that customers upgrade to xp and sp as quickly as possible,three
yahoo hired for the apprentice yahoo will host the official web site for the reality show quotthe apprentice quot featuring show recaps exclusive video clips contestant bios and a weekly column by last season s contestantyoulovetohate san solovey,three
indian refinery blast injures sixteen workers are critically hurt in a huge explosion at an oil refinery near the western indian city of baroda,zero
imf sees robust us growth reuters reuters robust us economic growth willlikely continue into but authorities should cut thebudget deficit to reduce the risk to growth internationalmonetary fund managing director rodrigo rato said,two
becks relieved after roma win rome david beckham said real mardrid had done what they needed to after defeating roma here on wednesday to book their place in the last of the champions league,one
filipino still hostage in iraq editor s note published on page a of the november issue of the philippine daily inquirer hopes fell yesterday for filipino accountant robert tarongoy held hostage in iraq but rose for compatriot,zero
hobbits boost tourism figures the discovery of remains of a tiny human closely related to man on the remote indonesian island of flores and tales of hobbitlike creatures who still roam its jungles have triggered an influx of visitors in search of a fabled lost world,three
iran would react to israeli nuclear action ap ap iran warned that it will react most severely to any israeli action against its nuclear facilities after israel said the united states was selling it bunker buster bombs,zero
scots employers aim to go hire employer hiring confidence in scotland is robust for the first quarter of notably above the national average according to research released today,two
water and robots on mars chosen as tops in by science the conclusive discovery by a pair of wheeled robots that mars once had vast pools of water and possibly could have harbored life was chosen by the editors of,three
intel and amd battle for dualcore chips advanced micro devices amd showcased its dualcore x opteron microprocessor this week the upcoming dualcore cpu for the enterprise enviornment is expected to debut in mid and was housed in a hp proliant dl server,three
treasuries prices initially slip after philly fed us treasury prices initially slipped and then made a slight recovery after the philadelphia federal reserve s business activity index showed surprising strength,two
cardiac researchers make surprising heart find portland ore ap newlywed marc schlotthauer had just returned from his honeymoon in california and fallen asleep in his stayton bedroom when his heart stopped cold,three
singh keeps lead vijay singh follows up his openinground by shooting a steady and maintains a twoshot lead over american ben curtis in farmington,one
asian development bank president to resign in the president of the asian development bank adb tadao chino tuesday announced that he would resign on january more than six years after he took the position,two
millions of dell power adapters recalled the taiwanmade ac adapters sold with dell notebooks can overheat posing risk of fire and electrical shock,three
sony announces playstation portable price the playstation portable or psp goes on sale in japan on december th prices for the united states and europe are still undecided although overseas sales are,three
rookies wait it out the wait already has been longer than expected for eli manning and philip rivers the top two quarterbacks selected in the nfl draft in april,one
roddick defends injured stars former world no andy roddick today leapt to the defence of paris masters noshows roger federer and andre agassi officials are furious with agassi s last minute withdrawal arguing that the lucrative nine,one
oil extends rally on heating worries reuters reuters oil prices continued to rally onmonday clawing back more of this months losses on heightenedconcerns over low global winter fuel supplies,two
karzai rival concedes as afghan suicide toll rises kabul reuters hamid karzais main rival for the afghan presidency conceded defeat sunday with less than six percent of the vote count remaining,zero
wonder bread maker files chapter interstate bakeries corp parent company of the wonder bread plant in downtown columbus on wednesday filed for chapter bankruptcy protection,two
exnl star caminiti dead at ken caminiti the national league mvp who later admitted using steroids during his major league career died sunday he was,one
apple recalls in powerbook batteries august computerworld apple computer inc has issued a recall for about powerbook batteries sold between january and august for use with its in powerbook g computers the batteries which were made by lg chem ltd of south korea,three
oil extends slide supplies seen growing new york reuters oil prices extended a streak of losses on tuesday as dealers anticipated that strong opec output and recovering production in the united states would boost lean stockpiles in time for peak winter heating demand,two
manpower forecasts positive q hiring pattern fourth quarter hiring in the buffalo niagara falls market is expected to be on the rise according to the latest manpower employment outlook survey,two
major peoplesoft shareholder plans not to tender private capital management lp which owns nearly a tenth of hostile takeover target peoplesoft inc psfto quote profile research said on tuesday that it will not tender its shares to oracle corp,two
karzai heading for afghan victory supporters of afghan president hamid karzai say he is on course to win the presidential elections with about onequarter of the votes counted,zero
teach what science is that would help evolution disputes subside georgia is caught up in another dispute over whether and how evolution should be taught in biology classes this time the argument is over a cobb county school official s decision to put stickers in textbooks,three
hp fends off critics hewlettpackard hpqnyse news research bested expectations on earnings and revenue for its fourth quarter the company said after the bell tuesday,two
trojans protect ranking topranked southern california makes a statement with a dominating victory over fifteenthranked arizona state on saturday,one
intel no for helping workers with commutes usatodaycom usatodaycom the federal government releases a list wednesday lauding fortune firms that make a major effort to ease commutes for their employees which helps ease traffic congestion and air pollution intel is no on the list of companies to be designated as best workplaces for commuters by the epa,three
eu braces for revolution if turkey joins club admitting mainly muslim turkey into the european union would mark nothing short of a cultural economic and political revolution for europe analysts say,zero
chiefs lead ravens in fourth quarter baltimore priest holmes had his third yard rushing game of the season and the kansas city chiefs held a lead over the baltimore ravens after three quarters monday night trent green led the chiefs yards in plays on the tiebreaking march with a yard completion to chris horn on thirdand extending the drive,zero
bolt explosion could delay next soyuz launch the explosion of a bolt could have damaged the soyuz spacecraft set to carry a new crew to the international space station and the russian space agency says resulting safety,three
blast at indonesian embassy in paris a bomb went off outside the indonesian embassy in paris early friday injuring nine people the blast came on the heels of a deadly bombing at an egyptian resort hotel,zero
buckeyes step it up against red raiders and knight ohio state handled texas tech s pressure defense and overcame anemic foul shooting to hang on for their first road win of the season over the red raiders,one
bengals stun ravens shayne graham boots a yard field goal with two seconds left to lift the bengals over the ravens completing a point fourthquarter comeback on sunday,one
samsung raises flash memory bar company says it will come out with gigabit chip for mobile devices next year,three
pope says world racked by violence terrorism war vatican city reuters pope john paul said on sunday peace was still faroff with nations racked by violence terrorism and war and abortion casting a threatening shadow over parts of the world,zero
suicide bomber kills at least in pakistan wounded more than during friday prayers in the eastern pakistani city of sialkot police say quotit was a suicide attack quot nisar ahmed saroya district police officer for sialkot told reuters,zero
arrested in suspected plot to attack iraqi prime minister german police today arrested three iraqis who appeared to have been planning an attack on prime minister ayad allawi who is visiting berlin today,zero
around the nation atlanta it could be the supreme irony delta air lines which incited controversy for creating bankruptcyproof pensions for top executives in now says it may soon file for chapter protection because too many pilots are bailing out to save,two
lynne cheney upset with kerry over remark ap ap lynne cheney accused sen john kerry of pulling a cheap and tawdry political trick after he discussed her daughters sexuality in his debate with president bush in response elizabeth edwards suggested mrs cheney might feel a certain degree of shame because her daughter is a lesbian,zero
molson and coors sweeten merger plan with dividend worth ltbgtltbgt montreal cp molson inc and adolph coors co are sweetening their brewery merger plan with a special dividend to molson shareholders worth million,two
blue coat tool targets spyware the tool from blue coat systems detects spyware at the internet gateway as well as the desktop and is designed to keep it from affecting network performance and security,three
audit finds firm overbilled la by m a public relations company billed the city s department of water and power for more than million in questionable costs that it should repay according to an audit released tuesday,two
marvel sues city of heroes dev publisher november marvel is suing city of heroes publisher ncsoft and developer cryptic studios reports a recent article in usa today,three
amazon updates web services tools adds alexa access the amazon web services aws division of online retail giant amazoncom yesterday released amazon ecommerce service and the beta version of alexa web information service,three
retailers post disappointing nov sales ap ap the nations retailers had a disappointing start to the holiday season reporting sluggish sales for november as a much hopedfor surge in thanksgiving weekend business failed to materialize,two
ibm shuts new workers out of pension plan international business machines corp has shut its cashbalance pension plan to new employees cbsmarketwatchcom reports instead new employees can contribute percent of their,two
run homers lift angels over twins anaheim calif adam kennedy and garret anderson each hit a tworun homer and the anaheim angels beat the minnesota twins friday night for their ninth straight victory,zero
hungarian gp friday roundup fernando tenth and jarno seventeenth but no cause for concern while pat symonds explains the challenges of fridays at the race,one
are pests plaguing petsmart sales were lower than expected and the quality of earnings is in question,two
italy seeks libya migrant deal italys leader berlusconi heads for libya to discuss how to stem the flow of migrants trying to reach italy,zero
officer is suspended the israeli army suspended a company commander who was accused of repeatedly shooting a yearold palestinian girl but officials said yesterday the punishment wasn t because of the shooting,zero
bettman engages fans in online chat cp nhl commissioner gary bettman spent part of his afternoon wednesday answering questions from fans about the league s lockout rather than preparing for opening night,one
success story born in cuba only a few years before fidel castro and his communist regime came to power carlos gutierrez has reached a destiny that is the stuff of which impossible dreams are made,two
sa restricted on tame pitch port elizabeth england will definitely have been the more satisfied team to leave the field here at st george s park on friday after the first day of the first test against south africa,one
finance minister appears to tip his hand on reserve bank rate hike new zealand finance minister michael cullen seemed to suffer a slip of the tongue in parliament on wednesday announcing an interest rate hike by the country s reserve bank a day early,two
dell plays price card with novell linux company becomes last of the four major server sellers to fully support novells suse linux,three
followthrough forbescom forbescom last years forbes egang see p for this years group featured five luminaries in the field of wireless communication two of our picks have left their jobs while three are steaming ahead,three
consumer confidence slips again consumer confidence declined in september for the second consecutive month a new yorkbased private research group said tuesday,two
st marys takes control in its quest to relive last falls championship season st marys defeated cathedral yesterday to stay unbeaten in the catholic central small at the cathedral defense which was led by mackenzie lane tackles three quarterback rushes made an early stand sending st marys to the sideline after a quick three and out,one
party leader hopeful on ulster talks a deal to dismantle the ira and revive northern irelands powersharing administration is taking shape sdlp leader mark durkan claimed today,zero
kansas gets chance for revenge against nevada the jayhawks were ltbgtltbgt the secondranked jayhawks can redeem themselves for one of their most frustrating losses last season monday when they welcome the wolf pack to allen fieldhouse,one
zafi virus hits email by divecom the latest e mail virus to hit local internet users is cleverly masked as a christmas greeting unfortunately unsuspecting users who open the e mail attachment end up infecting their computer with a virus known as zafi,three
jeter yankees look dashing once again here it comes you can feel the rumbling of anticipation now just two games into the american league playoffs we already have a colossal collision coming into focus,one
veteran defender signs with newcastle dyer out with injury newcastle england sports network central defender ronny johnsen signed a deal with newcastle united until the next transfer window in january,one
pakistan in alqaeda arrests at least five suspected terrorists with alleged links to al qaeda have been arrested in pakistan it is claimed they had been plotting to launch suicide attacks on government leaders and the us embassy,zero
oil jumps pct on cold bin laden threat oil prices surged percent on friday as frigid weather lingered in the mammoth us northeast heating oil market and militant osama bin laden urged renewed attacks on middle east oil installations,two
google pagerank is for entertainment purposes only google pagerank is for entertainment purposes onlythis is shocking news i mean we all knew pagerank was not something to look at too closely these days but for google to come out and say the pagerank that is displayed in the google toolbar is for entertainment purposes only kind of,three
gold in a flash did you see felix sanchez blinking like a christmas tree as he efficiently paced himself round the track to win the metres hurdles at the olympic games yesterday morning,one
paint the town red red sox and redbirds ap ap the world series logo was back on the field at fenway park just like last year,one
fraud feds top concerns as csos meet in new york new york the explosive growth in online fraud and the impact of tough new federal regulations were on the minds of information security executives who gathered in new york tuesday for the second annual cso interchange a gathering of chief security officers csos,three
lsu s saban meets with miami dolphins lsu football coach nick saban met with representatives of the miami dolphins on tuesday night to discuss their head coaching job in a statement today saban said he and the dolphins had a quotpreliminary quot discussion and no decision was made,one
stroke steals one woman s dreams along with the potentially devastating physical damage that a stroke can cause a little known and rare consequence can be the loss of dreaming,three
bridges loom as cash cow that nobody dares to milk there they stand glinting in the sun hanging off the shore of manhattan like fruitladen branches of a money tree the free bridges over the east river to brooklyn and queens,two
dollar near record low after inflows data tokyo reuters the dollar was within reach of a record low against the euro on thursday as us capital flows data fueled worries that a weaker greenback would be needed to help repair the united states huge trade imbalance,two
new overtime rules take effect new bush administration rules that scale back overtime eligibility for whitecollar workers took effect on monday over protests that they would slash paychecks at a time of economic uncertainty,two
us treasuries drift lower data in sight reuters reuters us treasury prices drifted lower onwednesday in generally subdued trade with some focus on thedays economic numbers,two
kidd to make season debut versus raptors reuters reuters new jersey guardjason kidd is expected to make his season debut monday whenthe nets host the toronto raptors at continental airlinesarena,one
jailed palestinian leader drops out of race to replace arafat marwan barghouti the leader of the palestinian uprising now imprisoned in israel withdrew today from the palestinian race for president,zero
annan hurt by son un secretarygeneral kofi annan said yesterday he was disappointed his son did not tell him the full story of his ties to a firm involved in the un oilforfood programme now under investigation,zero
slambang sequel remember how people would stand in line for hours to see the first showing of a hot new movie this week a video game generated the same kind of excitement,three
valencia held but stay on top valencia maintained their place at the top of the primera liga as they had to settle for a share of the spoils against real betis but by the end of the weekend they may be toppled from the summit,one
irans saei adds athens gold to sydney bronze tehran mna sydney bronze medalist hadi saei from iran won the coveted gold of kg taekwondo tournament of athens olympic games friday,one
leaders say all of iraq may not vote iraq s vice president conceded saturday that voting might not be possible in all parts of the country when elections are held in in january,zero
pricing models to change a new study released by macrovision corporation finds that us software publishers and enterprise software buyers have differing expectations regarding the future of subscription and licensing models,three
telecom italia outlines plan to purchase mobile unit italia released details of its offer to buy the percent it does not own of its mobile phone unit telecom italia mobile,three
john waggonerinvesting feel bullish try a fund company usatodaycom usatodaycom if through some cruel twist of fate disco ever comes back youd want to invest in companies that make puffy shirts and if the bull market is really back then the best place to be is in the stocks of companies that manage mutual fund companies,two
